mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,crackle,wheeze
-529.4765,72.39939,48.63963,32.44549,22.99358,29.142649,34.05226,28.501404,20.650354,16.306622,14.71414,13.292004,16.856184,0.0,0.0
-514.5477,73.6648,55.83953,41.58321,30.468681,29.917032,29.14856,24.075348,17.872204,13.811847,13.381462,13.166824,15.256858,0.0,0.0
-516.3284,83.57118,62.16943,43.16004,28.51752,27.407948,27.338938,23.822594,18.751606,14.434424,13.0267725,10.442085,11.437021,0.0,0.0
-496.4729,67.864,54.47754,43.317123,33.57701,30.876959,30.047813,25.001717,20.007603,16.966604,13.897241,12.62504,12.764793,0.0,0.0
-504.73517,65.779655,53.37031,43.950478,33.45425,29.05965,29.098597,20.877268,17.175762,18.871315,15.094054,14.93239,15.522159,0.0,0.0
-472.1941,71.5412,53.027042,38.625046,29.152443,27.360067,28.164131,22.14986,16.21332,14.249738,12.292519,13.657468,14.822154,0.0,0.0
-467.75116,69.76643,55.220383,42.87692,34.305843,29.433025,25.57657,21.547,17.77382,15.0875435,13.686672,12.587033,10.966774,0.0,0.0
-479.08932,90.4768,57.081726,33.77958,24.261189,25.744177,26.948511,22.248951,13.924672,8.344402,8.883074,11.030508,12.103575,0.0,0.0
-508.97897,99.78107,66.27914,38.593365,25.735277,27.605806,25.77532,20.719786,14.248387,9.669095,12.328233,12.38277,11.704215,0.0,0.0
-477.36307,95.41228,67.775696,42.73235,27.928165,23.298115,19.766033,15.460444,11.403145,9.207691,9.958419,9.550204,8.590663,0.0,0.0
-399.22717,141.9765,76.59742,33.669643,20.031551,19.12322,15.234842,7.9710836,2.3353093,0.2961622,2.4537406,6.784376,8.5218935,0.0,0.0
-448.47067,148.59833,75.63878,26.549582,14.117177,21.169659,20.646534,13.901486,6.5210495,2.900857,6.920668,9.627677,10.025264,0.0,0.0
-547.4308,60.56744,54.091454,47.555107,38.207073,38.75626,32.986835,27.057713,21.739264,16.53458,16.284681,11.464848,12.864599,0.0,0.0
-564.75586,62.078167,60.23591,50.818977,34.573982,38.342815,29.571516,24.289268,20.24419,14.649058,16.450607,10.632721,14.53694,0.0,0.0
-534.6502,53.898075,50.230877,45.410915,37.14768,34.588455,28.324326,23.723175,20.513523,15.874553,15.411979,12.171562,11.978678,0.0,0.0
-554.173,62.042534,60.3995,55.51512,29.902216,39.707497,32.066692,20.165445,20.243565,12.795304,12.6206665,9.950084,12.792589,0.0,0.0
-514.80054,89.58614,50.292236,37.658585,21.90619,36.489807,35.43588,19.728786,17.194323,9.533242,9.617526,11.620519,15.212026,0.0,0.0
-520.2956,75.22061,51.990437,39.428078,30.400648,35.490047,32.824448,20.778414,16.861067,11.926231,12.305069,13.580781,13.777584,0.0,0.0
-490.98602,89.94691,42.845745,28.452589,18.156973,29.76215,34.9327,21.172535,14.386315,9.495896,10.117612,12.934146,15.635641,0.0,0.0
-541.5958,63.270325,51.48153,40.113945,31.922054,33.630844,30.734943,22.848785,17.429852,11.222701,12.809497,12.432297,13.225118,0.0,0.0
-559.2829,96.095505,82.15834,52.70344,22.958057,30.230087,18.944025,10.784334,8.1494055,1.6130967,8.740908,6.5510807,12.90544,0.0,0.0
-389.38675,113.02091,64.57609,33.855152,23.47894,20.77902,20.560328,21.06984,20.154156,18.189754,16.419897,14.588547,12.045617,1.0,1.0
-396.8646,103.28695,64.276375,36.26016,23.998255,20.005136,20.011967,21.220333,20.93328,19.059216,16.617989,14.035429,11.584056,1.0,1.0
-364.7337,97.3558,69.68604,43.529995,28.197979,23.231348,22.472681,21.504196,19.62175,17.864904,16.645205,15.338072,13.131724,0.0,1.0
-375.57477,95.387405,67.41307,41.33026,26.35171,21.884111,22.214258,22.532518,21.325922,19.2793,17.226181,15.307407,13.216439,0.0,1.0
-383.3588,102.650505,80.85827,58.453537,40.517082,28.172663,20.684597,16.443363,14.01639,12.713422,11.988473,11.381633,10.497404,1.0,0.0
-381.27625,95.21326,76.30253,56.90728,41.12695,29.630219,22.001781,17.191637,14.470225,13.118421,12.323485,11.523872,10.437435,0.0,1.0
-414.7323,105.29969,45.176113,45.058605,29.112795,28.608835,21.309925,19.647783,15.542227,13.520774,11.43791,11.127207,8.359764,0.0,1.0
-414.1742,101.71305,45.77714,42.709858,30.549038,27.402771,22.494875,18.791317,16.460472,13.7225895,11.848639,10.714126,8.150342,0.0,1.0
-395.9403,107.265274,56.776047,44.91971,34.69281,25.371443,20.36954,15.565852,12.481938,9.86756,8.715735,7.3350058,6.1862726,1.0,1.0
-396.07715,100.178825,55.62315,42.343433,34.37816,25.003294,19.999773,16.009047,13.158327,10.856045,9.055033,7.8060966,6.492448,0.0,1.0
-305.51035,141.65393,61.15905,24.800665,26.933666,30.368723,24.327902,16.671726,11.86523,8.870911,8.769073,11.264839,12.398952,0.0,0.0
-313.94635,137.87112,55.80086,20.783447,25.974598,30.088657,25.35546,18.563808,12.146601,9.436915,10.690843,12.941704,11.856095,0.0,1.0
-357.62753,137.73851,65.86533,25.081116,17.368586,16.793297,15.759166,15.865829,14.532237,11.997984,11.134189,11.188064,10.186441,0.0,1.0
-391.86014,102.99205,63.247093,34.204147,22.862074,21.266094,22.277061,22.452204,20.719072,18.148056,15.733034,13.32268,10.967518,1.0,1.0
-393.18503,103.736916,64.01229,35.546257,24.064009,21.535969,21.822325,21.996702,20.657335,18.468943,16.22498,13.967092,11.767181,0.0,1.0
-413.07455,113.79036,56.074123,34.829815,24.828379,20.668793,22.528183,22.641884,21.605518,19.639479,17.070465,14.143558,11.797159,0.0,1.0
-387.586,94.21855,63.904694,38.19789,25.456657,22.045187,22.274908,22.757025,21.895082,19.481844,16.538143,13.988875,12.048926,0.0,0.0
-370.12384,99.716606,68.45971,40.346455,25.642,22.523079,22.87104,21.77418,19.421085,17.61195,16.66497,15.504635,13.23291,0.0,1.0
-386.48834,100.49313,66.02826,37.605072,24.56942,22.547106,23.13453,22.395918,20.577173,18.961262,17.591782,15.560228,12.695198,0.0,1.0
-383.3405,97.8855,67.450676,40.837284,27.449802,24.132051,23.569122,22.185507,20.16624,18.535456,17.236506,15.473508,12.992304,0.0,1.0
-383.66287,97.78868,67.12003,40.045296,26.003878,22.381731,22.390537,22.080276,20.89449,19.351383,17.549448,15.168773,12.312108,0.0,1.0
-376.39355,99.57434,68.288414,42.080788,28.058325,24.361261,23.98376,23.093931,21.169495,18.966732,16.740526,14.351755,11.863455,0.0,0.0
-392.7605,95.991234,77.37018,57.463547,41.013542,29.791632,22.759672,18.439672,15.675847,13.831022,12.491991,11.330589,10.061126,0.0,1.0
-396.63016,88.01182,72.714355,55.919594,41.41215,30.933445,24.04333,19.66308,16.90034,15.059105,13.604548,12.2608385,10.892924,0.0,1.0
-380.06577,85.73078,70.90579,55.597527,42.415775,31.923706,24.17896,19.014206,15.775939,13.821939,12.596125,11.678021,10.755998,0.0,1.0
-373.73892,89.90225,72.3438,54.78244,40.762436,30.459526,22.945381,18.009323,15.201189,13.679419,12.691226,11.802071,10.721829,0.0,1.0
-376.80347,89.59241,74.12154,58.224453,43.287964,31.90453,23.836868,18.436628,14.9735985,12.950262,11.805945,11.083793,10.433479,0.0,0.0
-411.97888,103.271866,46.85689,42.68878,31.072517,27.352377,23.379103,19.65869,17.479984,13.908056,12.486644,10.853999,8.202191,0.0,1.0
-415.49738,102.221504,42.78274,43.04867,28.15175,27.404408,21.161558,19.952343,16.196024,14.771928,11.411315,11.396805,7.3616166,1.0,1.0
-414.52734,102.10483,44.210472,43.229195,29.723772,28.099989,22.592796,19.217232,16.09569,13.890167,11.759725,11.0586,8.067205,1.0,1.0
-414.34433,103.61157,44.503807,44.82616,29.814526,28.519783,22.06437,20.608137,16.499546,15.148495,11.530032,11.369799,7.029525,0.0,1.0
-411.6508,106.473305,47.09956,46.446617,31.320747,29.715488,23.28925,21.760681,17.498077,15.410107,11.885698,11.594259,6.8947363,0.0,0.0
-399.82657,109.47154,52.5766,46.708305,33.756577,26.748058,20.510181,15.36422,12.412514,9.26668,8.1046715,6.7578135,5.305085,1.0,1.0
-404.58365,107.47857,46.736275,46.927414,31.230335,28.128088,19.95625,17.61491,13.030912,11.917318,8.540038,7.8855557,4.9854364,1.0,1.0
-402.0068,110.23737,48.5497,47.74191,31.411556,28.242414,19.570986,16.713604,11.638445,10.312755,7.8095922,7.5499864,5.1051984,1.0,1.0
-401.61765,107.00001,51.106518,46.350018,33.67694,26.65582,20.823826,16.671429,13.333697,10.004931,8.509443,6.9894886,4.8097014,1.0,1.0
-401.7033,113.12593,52.042976,50.490948,33.650772,28.129587,18.915792,15.83101,10.461109,8.7168665,6.063506,6.253985,3.217424,1.0,0.0
-309.58243,141.91895,66.53262,24.535673,21.45564,26.816423,24.44076,17.006886,10.971627,8.766788,9.226652,10.999549,10.751459,0.0,0.0
-310.76227,142.73607,65.265656,23.837568,22.991968,28.146727,24.62977,17.025656,10.475335,8.470834,9.095463,11.225494,10.754919,0.0,1.0
-322.43335,135.91414,66.76337,25.992502,24.8023,31.890158,28.72963,18.597828,11.119,9.461941,9.99977,12.2925005,12.661338,0.0,1.0
-317.47336,136.28763,67.01878,24.93961,20.43075,25.834816,25.308636,18.03352,10.441303,8.30071,9.033435,11.757589,10.651217,0.0,1.0
-333.01633,135.74216,66.82248,26.054224,25.042896,30.512363,28.062826,19.028538,11.661146,10.519552,10.595781,12.667467,10.080547,0.0,0.0
-372.81088,99.536,64.643974,36.764763,24.475145,22.026045,21.804796,20.233114,16.809017,13.397142,12.080123,12.312651,11.859577,1.0,1.0
-388.3446,104.49274,66.56312,37.227264,24.442137,21.21795,20.861649,20.236906,18.459513,16.623549,15.444101,14.075913,11.958933,1.0,1.0
-408.47882,112.96824,60.642555,36.61816,26.872257,22.13749,22.350294,21.482544,19.069494,16.800127,15.237117,14.093555,12.318314,1.0,1.0
-399.3716,108.05844,64.36149,37.125942,26.787588,23.095448,22.193768,21.136272,18.648909,16.421778,15.066526,13.829082,12.169258,1.0,1.0
-378.8922,93.63893,67.331314,42.771614,28.654028,24.119417,23.212147,21.929754,19.850286,18.08288,16.959333,15.5884495,13.229424,0.0,1.0
-378.45584,90.206314,65.96541,42.762314,28.97888,24.431965,23.838171,22.992579,21.00058,18.814848,17.011976,15.184416,12.831136,0.0,1.0
-387.097,95.99619,67.35937,42.2034,28.540773,24.219267,23.201794,22.001371,20.159418,18.450361,17.163462,15.655814,13.39789,1.0,1.0
-381.41724,88.52131,65.532845,43.454296,29.857794,24.783785,23.71929,23.015207,21.562984,19.70379,17.79314,15.670712,13.130133,1.0,1.0
-389.70874,80.77352,68.48026,54.39766,41.592842,31.794443,24.993578,20.45808,17.435463,15.361446,13.764693,12.34637,10.9611845,0.0,1.0
-397.08792,85.15446,70.8992,54.377766,39.745987,29.263601,22.677599,18.80583,16.608809,15.414827,14.614108,13.650314,12.164729,0.0,1.0
-397.58725,83.336784,69.79534,54.813503,41.424675,31.059174,23.970423,19.50995,16.768614,15.072325,13.836221,12.627331,11.279864,0.0,1.0
-386.7011,80.16949,68.07119,54.477734,41.98629,31.979841,24.855803,20.17218,17.201586,15.299104,13.916122,12.620053,11.215877,0.0,1.0
-410.68863,101.63462,48.133793,42.37111,32.16356,27.20785,24.084581,19.613895,17.435242,14.290621,12.363735,10.86699,8.190432,0.0,1.0
-414.19373,103.65857,44.266117,44.104404,29.18723,28.173523,21.91449,20.387922,16.70022,14.919369,12.004327,11.619667,7.3080883,1.0,1.0
-416.07028,102.022736,44.06522,44.67381,29.95134,28.911192,22.074923,20.17937,16.194397,15.053488,11.689464,11.495448,7.4401054,0.0,1.0
-415.5901,102.09069,44.000744,44.91137,30.399088,29.278027,22.38413,19.857214,16.159489,15.290251,11.685513,11.650481,7.525124,0.0,1.0
-403.5556,108.27518,48.80819,47.565228,32.301723,28.046886,20.276829,17.14519,12.53293,10.641504,7.7016754,6.7493615,4.8301005,1.0,1.0
-404.43115,107.95795,47.972046,47.802197,31.63162,28.392927,19.951725,17.315182,12.228678,10.368855,6.9926696,7.109197,4.9220686,1.0,1.0
-404.84875,106.62574,46.5036,47.027855,31.268166,28.115698,19.739792,17.328852,12.191794,10.718305,7.5613027,7.2327447,4.709441,1.0,0.0
-404.4512,107.116844,47.523335,47.777794,32.185844,28.869654,20.316067,17.44979,12.096631,10.268345,7.056674,6.5960093,3.7632563,1.0,0.0
-302.25043,147.52046,66.43852,26.908987,25.839146,27.13704,23.230438,16.409168,9.843557,7.8585377,8.951594,11.812361,10.067582,0.0,1.0
-315.87512,140.50146,67.16631,26.297504,23.83918,27.936008,24.86885,17.082176,9.735319,7.3571486,8.004084,11.52094,11.26377,0.0,1.0
-332.3898,131.47612,69.112206,27.28792,21.894766,28.965397,29.105116,19.291204,8.934731,7.56722,10.966754,15.057865,12.892264,0.0,1.0
-341.68793,129.89742,67.98192,27.977768,24.353994,28.845316,26.832952,17.78193,8.999509,7.6341033,10.192399,14.232733,11.696154,0.0,1.0
-421.80392,99.1473,40.185425,35.239265,24.771229,20.550467,16.735016,15.522713,12.366495,12.020783,7.951491,8.947288,6.0368166,0.0,0.0
-418.53186,98.091446,44.710094,34.362446,27.263771,19.783857,17.446152,15.575553,12.807684,12.505665,8.101276,10.075881,6.132534,0.0,0.0
-421.13327,101.5633,41.70867,34.712013,23.97543,20.968658,16.627623,15.394317,10.400858,11.803353,7.337428,10.285404,5.800071,0.0,0.0
-424.95438,98.36838,38.721607,35.812622,24.81308,21.853231,17.89775,17.140217,13.447037,13.050304,8.803095,9.659472,5.9731436,1.0,0.0
-421.88095,99.81928,40.784966,34.686348,23.667673,19.958376,16.386496,16.352507,11.8071375,13.387887,7.490433,10.267399,5.3114514,0.0,0.0
-420.47607,101.87323,41.53231,35.85123,24.539587,20.302866,16.985653,16.289696,12.529453,12.732681,7.5294304,9.003518,4.21465,0.0,0.0
-417.21835,106.398605,43.805195,38.599014,25.565937,21.724268,16.861029,15.451428,11.533624,11.1908865,6.9766316,7.7354474,4.748033,0.0,0.0
-387.8908,100.545715,63.008556,32.613235,18.098421,15.374936,17.251213,19.216127,19.42464,18.294933,16.613403,14.168218,10.833721,1.0,0.0
-383.93066,97.79503,62.606876,32.762527,18.20778,16.03692,18.27086,20.062357,20.123945,18.83322,16.536531,13.482517,10.349017,1.0,0.0
-386.4239,99.52906,63.238853,32.814484,18.397034,16.252447,18.591633,20.530481,20.446163,18.921465,16.667439,13.68587,10.287101,1.0,0.0
-380.0737,97.95243,63.773056,33.675694,17.999847,14.958133,16.936773,18.946547,19.348705,18.00347,15.886311,13.292738,10.178808,1.0,0.0
-382.97266,98.68715,63.06689,33.12556,18.131987,15.271875,17.077509,19.00142,19.414328,18.399899,16.440203,13.721742,10.600423,1.0,0.0
-385.5093,99.131615,62.772728,32.65295,18.420465,16.29926,18.252964,19.814085,19.827581,18.741604,16.953415,14.432995,11.352661,1.0,0.0
-377.17273,106.95682,65.29376,34.49449,19.523384,16.36611,17.213326,18.268518,18.326906,17.548769,15.770761,12.826483,9.390173,1.0,0.0
-286.98923,101.55865,40.443474,41.658497,25.589643,24.433344,17.212212,15.747312,12.3612175,11.200844,9.112468,9.159625,6.741435,1.0,0.0
-286.05853,101.75871,40.521297,40.815643,24.75948,23.817253,17.496052,16.311314,12.424478,12.114675,8.915161,9.212446,6.4397717,1.0,0.0
-285.51962,102.01142,40.099663,41.830685,25.205278,23.612835,16.996777,15.853168,12.850029,11.523781,8.444312,8.713513,6.0842705,1.0,0.0
-287.84232,101.93459,40.390163,41.21433,24.835201,23.792389,16.758915,15.7197075,12.618934,11.397423,8.425969,8.5782385,6.5026035,1.0,0.0
-286.72906,101.9614,40.016804,40.18269,24.33341,23.450691,17.079493,16.169117,12.566975,11.50609,8.578095,9.259208,6.6052814,1.0,0.0
-287.12762,102.03172,39.96505,41.049656,24.837547,23.655472,17.179806,16.217594,13.119393,12.09946,9.392857,9.328466,7.0890994,1.0,0.0
-284.19547,104.054565,41.04721,41.78904,25.528315,24.814802,17.75051,16.08202,11.768523,9.755276,7.413111,7.9152303,5.7035217,1.0,0.0
-302.58777,103.28383,41.730427,42.831806,26.622103,24.34629,16.938955,15.337285,10.963712,9.966271,7.3249164,7.1673856,4.9088836,1.0,0.0
-302.88177,102.756065,41.739067,43.352398,27.762165,25.485611,18.298306,16.597479,11.606421,10.720176,7.2840242,7.4401617,4.9035106,1.0,0.0
-302.7415,102.65543,41.172356,42.497406,27.191471,25.396515,18.67605,16.645676,12.145171,10.63104,8.164488,7.8421974,5.314517,1.0,0.0
-302.85693,102.99029,40.79593,42.238148,26.834558,24.476423,16.85072,15.2197275,11.055081,9.933011,7.205251,6.6490693,4.6302476,1.0,0.0
-303.24188,102.06483,40.912434,42.31249,27.506721,24.679405,17.041733,15.689657,11.736157,10.509452,7.6700387,7.7119265,5.3064566,1.0,0.0
-303.49246,101.073456,39.338684,40.83955,26.713064,25.033035,18.213959,16.51545,12.128295,10.830076,8.61315,8.45693,5.452755,1.0,0.0
-301.24396,104.28663,41.839424,43.127792,27.799503,25.98491,17.764149,15.813965,11.52202,10.252541,7.016898,6.205976,5.199005,1.0,0.0
-333.879,114.56505,58.91573,25.917135,25.309002,26.246939,24.91463,19.191166,12.089307,11.588299,9.37949,11.192272,6.0983195,0.0,0.0
-340.6212,123.11645,55.086662,23.704063,26.563364,24.460045,23.932915,18.432133,10.617043,12.914279,8.710868,13.243686,4.6485457,0.0,0.0
-348.14883,122.54079,51.401127,25.055174,26.563803,23.715399,24.550438,17.911655,11.269726,13.326138,9.907429,13.435435,4.563942,0.0,0.0
-350.14914,122.94237,51.072723,24.974825,25.91879,24.25782,25.733833,18.722157,10.946598,12.223362,9.112988,13.465334,4.822071,0.0,0.0
-347.825,117.29987,53.048252,23.142435,25.73727,23.360386,23.319141,18.975096,11.129051,13.500288,9.138212,13.497937,5.3581543,0.0,0.0
-344.70737,119.210365,54.482952,25.348114,26.085508,24.782244,25.447266,20.240824,13.089588,13.893784,11.355045,12.300546,5.9792104,0.0,0.0
-347.71603,130.81676,50.229942,27.531563,24.242767,22.926958,24.778828,18.48331,10.937289,10.372631,8.094986,11.624699,4.494809,0.0,0.0
-501.9519,89.454735,67.88778,46.133316,31.604921,25.703331,24.054869,21.938332,18.031809,14.077959,11.723006,10.66632,9.400845,1.0,1.0
-511.14374,89.96856,68.93952,48.44055,32.546963,24.221184,20.907898,19.254688,17.37398,15.40021,13.700533,11.963813,9.603505,1.0,1.0
-509.26492,93.4683,69.10594,44.9719,28.754635,22.63964,21.57248,19.95269,15.9871645,11.791786,9.6920805,9.53013,9.19585,0.0,1.0
-482.3268,114.15728,72.82738,39.1496,25.549742,26.999065,28.430511,22.015957,11.604759,5.5572686,6.7709904,10.608779,11.01741,0.0,1.0
-491.9543,88.98008,65.40429,43.902912,29.8146,24.606112,23.032461,20.47999,16.285091,12.881342,11.861673,12.229421,11.785583,0.0,0.0
-489.51004,74.01701,58.495033,42.72011,31.439056,25.726427,22.764965,19.910852,16.761902,14.513919,13.700143,13.275351,11.75413,1.0,0.0
-508.94144,72.10455,59.16119,44.044956,31.747997,24.234756,20.596228,18.798088,17.398788,16.024433,14.682374,13.119235,11.009895,0.0,0.0
-517.9579,82.27515,63.13344,43.048347,29.383444,23.78296,22.592037,21.606466,19.29437,16.587059,14.511301,12.807749,10.609829,1.0,0.0
-500.65073,87.9991,68.55473,50.808414,35.11613,24.541775,18.468431,14.993177,12.695755,10.967756,9.392024,7.618739,5.427303,0.0,0.0
-537.66626,87.287285,59.33387,36.473866,25.155848,25.243109,27.50883,25.005655,18.07985,12.208073,10.97864,12.8904295,13.748132,0.0,0.0
-539.08,110.853775,71.11231,34.608883,17.367397,18.911364,25.746271,25.819628,17.793669,9.007592,6.2100606,9.3597355,13.120378,0.0,0.0
-513.2496,102.1103,65.712135,33.729683,19.42684,20.719135,25.616556,25.13297,18.72586,11.609094,8.394486,9.230964,10.758504,0.0,0.0
-454.7971,71.113625,54.193596,38.660645,28.900698,25.12952,23.187214,19.9793,15.544378,11.970761,10.573332,10.711536,10.7356415,0.0,1.0
-487.9567,81.59353,61.308105,41.807114,28.946339,24.571718,24.461267,23.469406,19.505665,14.465655,11.2619705,10.899226,11.860003,0.0,1.0
-481.27042,89.254395,63.582695,39.879158,25.510935,22.13831,23.147196,21.831615,16.6024,11.013566,8.893941,10.493538,12.689125,0.0,1.0
-511.38184,106.625694,66.11381,32.256966,18.940062,22.757118,28.216026,24.932697,14.773938,6.736168,6.3756404,11.072609,14.17009,0.0,1.0
-498.36606,94.65281,67.55659,41.249496,24.820124,20.567558,22.22154,22.38738,18.176516,12.213334,8.598093,8.735067,10.554681,0.0,1.0
-489.30487,94.79766,67.53177,41.399178,25.092009,20.529963,21.50523,21.070984,17.002972,11.964132,9.344313,9.912595,11.57291,0.0,1.0
-510.0587,113.63609,77.00036,42.67117,21.96114,17.140028,19.582062,20.316717,16.175608,10.276772,7.1156344,8.067578,10.737737,0.0,1.0
-375.94138,120.93778,58.56645,27.664232,16.138035,13.013267,15.948366,17.571903,16.493103,14.696587,13.287913,11.769736,9.582621,0.0,0.0
-370.64233,120.74107,60.61915,28.996927,21.274633,20.954483,21.971113,19.862446,15.524135,12.19118,10.286896,8.8857565,7.342961,0.0,0.0
-372.1928,127.46716,57.878372,26.81339,18.237255,17.737894,19.709568,17.823727,14.83592,12.620819,11.366865,10.28289,8.168053,0.0,0.0
-378.68646,125.11379,72.24283,31.492033,14.2391205,11.616437,13.699248,15.02967,14.038976,12.246692,11.0302515,10.003196,8.392978,0.0,0.0
-354.49698,109.95784,73.167915,39.58371,22.92146,20.152746,20.84991,18.865541,14.701509,11.070333,9.082172,8.017237,6.8252606,1.0,1.0
-374.3961,131.67305,73.44873,32.133118,18.295095,17.581146,18.07006,16.469366,13.465932,10.846554,9.39524,8.305771,6.4466205,0.0,0.0
-338.8966,96.78931,31.97401,25.574884,11.727047,15.585553,11.937004,16.775072,14.48471,11.996328,10.265894,9.929019,5.9275904,0.0,0.0
-339.986,97.43268,31.171713,27.68796,14.492537,20.724354,16.26517,18.45137,13.216132,9.678651,9.717835,8.585781,6.6842256,0.0,0.0
-338.64603,97.31397,31.502005,26.548,13.941471,19.116734,14.5650835,17.081806,12.835295,10.027171,9.3652,9.147533,6.0643744,0.0,0.0
-481.55908,99.56198,42.328434,37.88449,22.49804,17.75403,11.714929,12.431477,11.871037,12.281715,12.707431,12.567896,10.299916,0.0,0.0
-467.67038,96.780075,53.162415,35.734173,26.506262,17.747908,13.47739,12.079191,11.53477,11.361935,11.468011,10.730651,10.364929,0.0,0.0
-474.03436,99.15542,49.65655,36.83724,26.050724,17.311161,12.943223,11.170867,11.024929,10.271642,10.95988,10.584664,9.515398,0.0,0.0
-402.83972,117.319405,50.416008,44.95345,25.174099,22.933249,15.413082,14.346582,11.783051,11.513188,10.291666,10.441342,6.8498945,0.0,0.0
-393.98303,107.48836,61.06235,42.59112,32.240837,22.914951,18.27335,14.719293,12.176322,10.326313,8.878565,7.688699,6.6113195,0.0,0.0
-400.27463,117.08206,54.695545,45.311714,28.102995,22.465433,17.070225,13.044129,11.928465,9.614948,9.31586,7.9124007,6.193176,0.0,0.0
-373.7816,106.54043,43.426285,42.66401,25.727804,23.134195,16.33042,16.246962,13.539683,13.007327,10.833832,10.232276,7.519753,0.0,0.0
-371.33667,111.18514,47.226234,46.360954,28.595743,26.037733,18.495424,17.016953,13.018418,11.769127,9.685341,8.88939,7.1402965,0.0,0.0
-370.3431,111.7712,47.61769,46.07706,27.829008,24.72588,16.838608,15.871594,12.225841,11.22076,9.155271,8.618892,6.4346414,0.0,0.0
-285.0854,170.55951,54.821896,7.564031,1.1346791,12.608453,7.747373,6.025253,2.2471342,-1.453357,5.4706144,4.8986936,5.5079246,1.0,0.0
-295.87134,162.42297,45.625973,3.868236,2.1858969,19.751015,11.112962,6.3207273,2.1019669,-2.6967592,6.722173,3.3207505,3.9878008,1.0,0.0
-286.04193,165.35406,48.64559,0.239596,1.9512874,15.957305,9.228133,5.0670147,0.9006005,-2.1930108,5.6537046,4.520786,4.801979,1.0,0.0
-345.87988,119.11831,65.570206,28.140245,14.526233,13.266374,16.078667,18.088882,17.439093,15.806227,14.427139,12.957297,10.945689,0.0,0.0
-357.7824,104.21835,60.803967,31.575125,21.675426,19.947779,19.348988,17.86208,15.6791,14.144138,13.020671,11.135647,8.619688,0.0,0.0
-354.72708,103.27957,59.728363,30.884773,21.591145,20.480707,20.148846,18.615267,16.140223,14.010757,12.309792,9.9873495,7.2200503,0.0,0.0
-357.04703,107.30086,62.012627,36.000267,29.552925,27.291956,23.402079,18.958761,15.517882,13.60806,11.55399,7.9216466,3.7721703,0.0,0.0
-320.41702,142.42853,76.906815,37.104683,19.707706,12.497507,12.860872,14.720958,15.076998,14.4616585,12.983706,10.7329645,7.9840937,0.0,0.0
-334.21985,127.90044,69.56549,37.808628,25.509531,19.202984,17.086288,16.14238,15.373532,14.255739,12.316654,10.153713,7.91171,0.0,0.0
-334.8943,129.41078,69.29262,38.686935,26.034117,19.577204,18.163834,16.656487,14.946014,13.175561,10.819909,8.389536,5.650273,0.0,0.0
-331.5768,138.05507,72.85468,44.28745,32.80613,25.602753,21.520782,16.696964,14.176917,12.687568,9.858777,6.3664184,3.0705996,0.0,0.0
-417.2947,124.40753,57.589718,46.246555,26.217525,20.181974,12.365825,11.773945,9.433291,11.761835,8.165439,11.171171,5.537434,0.0,0.0
-421.2163,120.911804,54.793396,45.854153,26.962502,21.170652,13.580162,12.182394,8.435664,10.245914,6.7850895,10.17805,5.1803136,0.0,0.0
-424.65628,116.60875,52.531837,46.13971,28.832165,22.931742,15.520724,13.78202,9.153974,9.898116,5.5835524,8.401258,3.303867,0.0,0.0
-416.9812,125.21114,59.732616,50.774376,32.54325,25.812365,17.36434,13.816836,8.139623,8.76956,3.2732902,6.963302,1.2596302,0.0,0.0
-366.77106,107.842155,47.441257,38.12378,24.062464,17.361984,14.252767,13.060289,12.252426,11.355814,9.984224,10.0639,7.449053,0.0,0.0
-371.46384,107.40648,43.52102,41.001194,24.269468,20.52883,13.359663,12.498053,9.425695,10.337677,7.6731653,9.254751,6.5252037,0.0,0.0
-373.07877,104.51963,41.610683,40.1956,24.587002,21.77159,15.279621,14.676613,10.568901,10.525982,7.553146,8.20559,4.850759,0.0,0.0
-367.99542,110.72825,47.971584,45.4405,29.492855,25.145926,17.153334,14.74806,9.637452,8.970901,5.6096964,6.453994,2.9163358,0.0,0.0
-344.32568,185.7601,63.154675,11.602875,1.7959354,7.3182926,8.879232,7.818312,-1.7617868,-0.26703066,-3.103301,11.909767,5.0775127,0.0,0.0
-365.08588,160.56761,58.08012,12.1837635,13.986424,13.845163,15.73269,10.978068,3.0069072,4.0135655,0.4327357,11.6491,6.5674305,0.0,0.0
-346.77933,164.25266,61.423893,8.66774,11.305571,14.147385,14.84813,10.359675,1.7660774,0.8590917,-1.861849,7.3004575,5.2685146,0.0,0.0
-344.1495,181.73262,53.488483,9.086887,14.97784,20.99842,20.436258,9.671675,-3.411599,1.7196468,-2.9376488,13.033735,1.2652956,0.0,0.0
-342.3749,122.993256,62.44058,23.78214,13.930496,16.177288,19.133015,18.833721,15.751502,13.117162,12.360444,12.048865,10.473163,0.0,0.0
-344.63782,116.924805,61.938354,25.419569,16.063768,18.231092,20.242317,19.019966,15.775286,13.136486,11.90477,10.743583,8.623325,0.0,0.0
-347.64316,115.57664,63.21225,28.00375,17.715904,18.649216,20.69042,19.707521,15.927462,12.407595,10.529037,9.431814,8.066581,0.0,0.0
